Id,Price
8604,145319.03162957667
9346,113988.34326008156
3945,475066.5253104448
3420,147235.77897496067
10842,174751.26774544333
725,177397.78215886146
13931,312141.4598395417
16330,203861.35895911866
9066,261460.61650449215
3326,146159.9382597936
1556,273638.80011681415
6579,201543.8790937815
13877,212602.80296412972
9857,159529.339088562
7302,155619.95016959426
5684,128102.03233102888
6513,201738.92541829895
11342,99132.72440678548
16561,332805.3261428893
6885,416090.65773591044
9308,209814.5337731289
2559,99223.18176273616
6648,162352.53433334615
15260,216827.31266476688
5113,90620.59979690643
16492,182180.21517412315
12034,207826.75207096807
7248,245021.19005199507
2171,115470.66842210162
10594,186455.10427862086
13241,199551.8524985916
7032,66084.37773385477
4884,246472.13200784364
903,218409.37339886534
162,224793.99467466574
6566,292415.40035050234
8249,276407.1306767597
13106,274569.5363185074
256,182311.67581374184
7976,188020.4320948503
8575,296815.08255180815
7591,366558.0944233893
3204,164348.3190827996
15804,251850.80884068046
1525,141689.83740440232
9038,421638.82753296883
13628,185306.39117619532
10016,187212.18813256297
10208,151113.1082881524
2008,108776.73353921318
13029,156977.26012602306
5099,206645.02698641733
9923,402169.04768204247
9461,215121.57308193334
11086,193781.3098955466
15057,262800.8985280781
10689,259532.93592851702
2053,238662.07870993493
16630,300631.79710504913
4985,251386.90956615366
13881,366582.9683883468
13225,161565.9547151654
5779,270777.91515414004
10262,253942.24693822977
10762,200892.76749768507
9513,143722.6929717427
11128,191695.91659735792
2074,181045.68229759135
933,150531.2417671733
2780,174332.37912883333
6594,182841.2994230315
15394,115742.81573118789
14863,271791.44971020566
6698,183275.7217100309
1611,178685.75567086495
174,255079.76483092125
5160,181142.1071755037
3295,213789.1133447891
4559,178371.73765833778
8254,169923.12821458414
10228,171380.34293054778
13924,207625.23389208934
15341,433075.5743927629
4353,443169.8645518965
4334,183106.11480427545
1872,200948.01519795545
7823,265955.3976874444
310,258360.33318864976
3704,153440.12819323604
11615,121182.57944275024
6605,204913.79821866928
3381,191159.16436876875
2143,204128.35731425573
3191,277444.9636436786
13980,202944.61963573014
15613,177719.70957319203
10943,186160.9946597173
9654,177143.4370955762
16053,124176.97518844545
14931,171492.50486379638
8299,207101.5786572153
2147,256565.0071514618
11567,175606.421506928
5905,356401.0957715972
11160,373110.24586512015
8275,339682.96119690815
16398,220525.69553705116
11229,319206.21579635405
10309,287730.83185555076
7340,213773.58363134728
7653,271993.21530864545
272,190026.3238877726
9831,337186.5029023659
5016,442679.30041333905
5968,268076.50157253275
796,151391.66104044535
12123,163769.69237372963
16629,369248.7400498275
2637,181509.90768172964
6194,190766.7203624922
6216,209215.08461284413
14346,279164.7320384749
6428,180530.39206396567
2891,200682.02365490125
84,337032.96708426165
9260,187667.66896043174
15250,266292.9689297756
2348,231899.49416952796
10427,365978.120239918
13230,183483.8020064994
1691,176527.4689771524
8803,238934.1149764356
5464,455312.9728816332
10559,207403.26589880433
16787,250499.95639684304
4278,373566.36214978335
6183,183421.86100295663
12775,236405.57542259616
10104,229202.55224098105
13663,153292.78920691385
9404,202554.24125939564
14724,121893.13708077947
10040,166803.96056296377
4646,211616.71467063666
4754,210144.11094955474
3310,187276.93576303404
2003,274896.99300161435
7312,190815.8692559843
10921,147285.8706855022
13419,136496.71939702873
10105,144604.0354932464
2196,225191.50837235243
12659,171000.1301323368
4380,180212.40273923284
10847,66567.85231691378
10805,250272.06238769062
8709,160920.79745083675
8319,226829.15268675928
2215,146037.83977039438
7000,203751.4824215389
7701,188677.1162400236
9678,323347.3217693202
14026,235162.43721556308
7971,184842.50672745408
13734,193743.7671013642
16483,221108.4245817798
6150,129593.99815191524
2931,192096.16841067397
5418,199353.10723476383
1662,185329.84147677774
2441,224374.09568015655
669,187570.5246468652
7734,196117.33442514486
6010,175390.92321419984
266,569161.1050026183
632,185236.58656503915
16221,85792.48861497239
11832,129431.12071110599
5035,277454.7956045727
37,193144.2814243875
6168,181023.08462326613
11757,310546.38193374337
8086,139605.0867795979
6529,195329.76727074542
15121,155370.5084132365
13904,131696.46914979714
3711,189900.2068592234
16563,155849.6333109349
14494,243229.34614913113
3006,222707.196382525
15299,181616.70021973594
92,161348.73998346797
8066,200121.78674980174
16071,210350.77776409648
10662,87741.08239578197
3883,159754.87590992101
5511,382572.25156632863
2821,138735.20136786057
9570,217266.05558944357
4326,403441.03933408106
9251,219243.68815917816
9031,172270.6700352472
12689,347045.40135984676
16380,150853.98938025514
1053,159421.57343549567
4568,218326.8368516337
16140,123593.75643926299
14356,157974.82768090136
8466,176332.54955099654
15652,122482.4262255337
3285,158604.48860922072
3198,245132.59642221802
14088,197404.01680919965
2268,177791.25274255927
15472,168252.6047681791
1203,236525.64413133345
7157,206876.48933836876
6886,151512.27627392102
5083,342944.86654602096
7467,168512.3937630051
14068,251724.09964542382
2080,163807.91079591564
10865,158807.93463161198
13516,79475.05444882034
14150,193843.46833807646
7609,316080.0775796205
2144,179941.34357774697
10357,161500.51620277186
2396,133366.89755909715
1526,168529.0562047833
10890,147255.31066328613
8638,405321.5906196479
6050,200471.4350382221
7639,263936.07438092644
10544,226799.86241145298
9577,149033.76687731003
13195,179254.94768133285
3484,137076.33390186107
16668,157867.91139858757
7171,239566.91538950166
8547,125525.12986284228
12735,153812.21490352412
9093,372722.8763120635
15323,146610.0834321692
14897,288259.67596425005
5135,184651.35518354567
5327,223020.65927416366
13133,142872.79005137167
1676,177107.7386697568
16296,164102.34508461368
1095,143943.91854201452
12528,254594.93686879936
7348,269652.829761749
11663,206985.2873992467
1803,176191.2820101963
1510,128858.80464199753
16045,313673.0288408691
2900,411311.1037773775
3236,394348.2699281824
1318,244058.09185214975
14948,228503.14630856834
7840,173779.26100925173
15325,179336.01357323796
8700,175149.73656324326
15706,184331.07716986275
14449,163142.58506569808
16117,418695.49119140586
4529,239831.07472028828
11199,118835.44597774779
4052,215959.85230977568
821,168877.382197423
68,211687.89973014322
554,163587.02730040357
452,184413.1440859393
11394,160402.8227019915
11393,264181.6869240703
9535,318558.30662728817
4024,262383.0022642129
10069,239304.7732701572
12007,114282.7024151519
12368,302916.24069236714
1259,190752.18709719364
1124,169129.087858967
3707,151482.36859411822
8767,170153.06472338125
1919,162652.087102229
16741,274765.8087768564
6664,152863.0254802719
5688,220071.98473610452
7799,307263.0153445183
14843,156380.49566365016
7532,190123.59597419738
8133,150436.20612331605
6264,251589.81199471705
4125,198682.88313858918
2410,196681.04201426433
13607,209769.65169719592
1716,227959.12944770828
1370,152811.95887131715
2273,289054.36183451884
15298,104637.7917593237
4284,338519.50170757563
12303,316368.99529066944
7808,199875.0354084403
2203,117019.22577839583
7237,261598.43223607118
15864,189734.05937304665
2844,195951.55311874903
5729,171696.44987162255
11812,339403.0359976909
1779,223768.40154598758
6442,169353.47508728912
6160,184887.58969956302
8266,251442.15705292823
9903,173893.08487911389
2867,320111.7456548562
6998,215850.3788115114
13932,276540.2379456616
12587,276467.3821712832
3611,137482.17383070214
2646,148154.42543085196
1890,217631.0874007648
860,149520.9871291706
14187,327990.79218630365
12569,298660.96246317547
1276,150761.6292045564
12025,247512.08739496183
4890,188465.0534608896
14410,323695.90665325534
10352,192769.28523761415
11407,183936.33605216534
10384,303279.8366369646
7622,172633.32629467733
12578,252589.05191299156
15820,218176.24234134454
563,194167.5907537909
15226,236531.1299707211
6396,223375.45006397902
6247,237777.51848881828
3339,151228.81422676423
10975,135218.63036370586
7475,101173.38341636429
11129,283689.009027828
3051,225579.61065192692
10232,241779.83923836323
14106,183061.41586469157
5502,344326.36381494574
4558,129045.25105837552
4181,163258.86803993752
8426,231541.2852644182
6611,218408.40298867927
14641,179910.1102189706
15539,198798.29445863515
13119,335084.86416782613
11716,88692.78097107727
7316,239058.59259612087
7791,348035.05331901717
13034,233199.3895307166
1068,260997.13136473435
4060,339341.27344714804
10172,196767.2990148244
2591,211011.46675696704
12494,211917.74279306657
7828,216188.53257109202
15284,203670.0783730765
7947,174262.75914428825
16335,265924.36566912796
10234,286983.02491623064
2797,178559.18590841413
5341,115695.86537333945
3059,211973.37133616232
1559,475343.73260945757
15320,251014.28291207756
10284,236919.91609487947
4134,365883.989657959
4481,169179.58903796587
7222,161815.38649081698
4062,191922.35912637762
2192,98344.14202258749
9637,362348.7578558733
16236,448300.8496415698
4272,310191.57417611306
9406,179471.91444730482
14309,205385.72492274042
1946,217365.55409549281
16235,250493.5576230063
7146,220023.79492737792
16784,165848.69410669827
349,171669.82841292652
6251,144819.63001596357
5128,145081.8133109187
11718,299832.38540208066
16721,213192.45931709823
12517,160053.18398036528
15961,248970.37571929142
9428,179474.84610360092
14541,129544.10639587863
10168,183498.33819274296
11270,184921.11507090263
13210,457269.6863683427
11518,98152.07802897193
12612,179892.40434954505
16352,115338.17242726323
9935,186383.29827571602
15521,157166.09203196838
11482,308241.3748550013
11443,164947.2513056161
9459,297134.8182073794
9218,218621.16887870323
854,143439.70773549567
5619,274924.0396531158
9208,162803.65690155458
4391,218356.68937063345
15207,171855.72499989683
7183,118634.04680283525
16442,166066.409553092
7936,227821.6502240248
10606,166414.4462132032
4979,180616.22645214814
4854,129010.86430782684
16476,531275.4771153738
10516,215016.24654405494
16261,119800.62001376392
90,187823.3334970993
5433,180085.64070231444
14338,142400.90404632172
13487,526821.0926516776
8211,83537.15372240651
170,313281.41371883196
14051,141409.3328116915
10686,323221.01138952485
7595,147434.49546403185
6777,311853.67304739566
14661,167015.15356232203
13991,171036.71950029684
16795,245305.51448584397
2740,111466.65364678256
7368,193634.71416520636
2413,164780.41284183555
1852,318242.67172541824
15200,149155.54977715446
8467,379790.0868458018
16379,366375.4358753873
3375,292153.16092733364
5945,187532.51297686205
2641,219339.89137080658
2837,195720.21576533
3498,159371.8737734914
10876,243499.28425509107
1285,188723.12724798225
9285,198969.27909860836
4015,256254.34082621717
2526,239735.60638006576
7814,184970.28960305027
7117,244000.35849644773
12359,170619.14147369855
3303,191479.27410439766
13874,289246.44817102014
5484,360049.0987010101
15067,186992.68074724116
12639,116449.3239471396
3388,203274.2613669424
4256,107295.93383624667
15738,182158.29653814025
14049,222888.65629809594
15780,100443.53450873948
9564,153106.07973166398
11910,218548.1860598682
11315,181076.74386827965
1733,218416.362998331
3910,159594.7131022446
7552,193102.40253918536
254,178886.77829067368
5222,173987.60914315205
8314,216141.09728433847
16743,195792.20644802545
10335,199369.61139546573
8226,239007.5964425084
12254,204086.0475202998
13152,272066.67721394886
15020,499245.8102032917
16349,152679.2133577698
11924,189054.38071925045
12543,152978.8035607125
14114,123628.1315914002
12318,140713.8461064483
15383,243180.509943487
6679,173300.1589150372
635,161741.66223528844
15993,111427.30880466381
11375,178024.373416843
11216,164354.8120512316
15401,238846.38307752475
11301,148623.87297100003
13804,384206.5309597839
10839,162451.43574871006
1588,245844.33498769358
3596,155481.67358759715
5816,142799.71424977036
8099,145120.31935660922
6551,254818.7880808128
14075,128406.4563591667
13431,172584.22496793815
9481,142200.64420302623
5295,331789.9850555719
15859,141312.93146258438
10634,173124.18939760354
444,144506.3712617612
11686,156269.65182636672
1213,149410.43040861533
13970,247718.32396677323
6849,248201.74216976788
9911,192329.77368848876
5649,185302.99227752618
7184,98294.96233576025
5877,231552.58786505624
1655,137019.12535350554
15301,136049.93910936298
12389,245386.7519270865
5241,219976.80173665247
7048,101821.56308720834
10574,307440.81764831307
8593,148180.5939015705
4752,174567.66388391991
14663,271119.2668648927
10994,148899.1679069987
87,177876.79268611383
5132,173018.05657560297
6372,324508.2251685505
7411,238973.63564857765
3319,231554.81811776216
9355,158782.4539919892
5139,82108.96166787668
56,315673.784658042
3249,182289.67205248718
5047,127234.47043562928
13238,263133.0275430405
2190,338262.90521276183
15599,198708.7867944335
6542,200411.55498791873
1968,148316.43575938654
5630,181267.08579956702
9157,223647.24894555454
789,186567.69819798044
1413,177178.73553110592
12514,187195.38328859647
13459,184510.90474942792
1345,331411.9079387286
4034,253553.07876397204
15169,151204.02427734958
6770,202526.31903660565
3334,142510.17926194833
12998,198840.55792772808
15870,190972.13685543547
1871,167263.17026766355
5770,125869.94413111513
13196,116671.79253552521
7633,243628.26434837186
10699,136325.2884268485
15470,345665.6094285233
1903,242863.01582661297
13860,201512.65211468947
7649,192208.70355871812
11043,193214.646793791
2922,239528.32965523412
7538,149242.5515399201
9477,426415.60432427307
117,313886.827873886
1457,189444.5723212097
7082,322587.0691514506
3053,118649.78060300996
12522,237649.17075003474
5744,75886.10031355143
13566,160393.85261888758
1464,199509.72980975418
3852,343142.4390727369
9557,314897.5093065028
14719,515816.22091650945
13978,168193.60491137856
3286,148855.06963467866
13019,107540.21120242336
1421,194076.46391883303
13502,426213.2778583425
14811,170636.38613230258
9297,151708.010492316
7749,296039.80178749555
16555,180550.7694574038
14576,108518.27676774765
12766,241669.80577303868
4679,179218.73103252516
10033,181254.45626038185
11231,209762.37038961647
15112,150310.7352503544
10617,118482.3510042852
2175,183823.9806559366
16502,174852.9369893782
10106,202027.71339512066
12561,353635.97790100006
15907,203327.4197148823
8069,255319.83040389552
8316,189728.94900968487
12343,219431.12448447
12092,342933.10730712453
1527,355498.9916971859
10010,206285.75991128304
655,219544.47085765845
10549,246519.81340378162
3248,314133.3258947092
13499,149246.5443049834
14959,277988.8711813931
6070,122106.14312781568
11360,253513.52205697924
12102,128310.83791643694
11870,184305.8759207843
3713,202346.82691216824
3230,262337.4031077663
7742,196218.25905628008
15092,156221.95131281216
8728,388280.2370142993
3386,297890.9276377019
9409,239656.3569491001
16545,295085.94332217524
3127,199838.14081913116
11344,219358.6631802805
2112,126129.42700759509
7310,268069.6014342865
6313,194011.59100621578
3681,363827.34941212204
5114,311387.4074808193
270,232677.87723302917
14350,156702.86982975432
12223,236201.24250691474
1066,198943.90456131496
16116,146449.32227445822
11410,238825.37836197056
4088,305786.9251577499
5956,167193.20509806942
14669,189252.7716647837
13871,128695.34124673084
4126,242670.7476357542
12114,205830.00309136248
16607,139798.06614836308
4266,147709.38916640385
13518,206016.82060608413
11856,244508.73657550025
3885,176317.55114074526
8891,218065.0982224796
4964,173798.1622538854
7696,390046.75499896175
6894,136594.20363050647
9766,167540.3120674777
4800,223800.01188912627
2840,122847.05148023966
4743,176246.5344811244
13562,197314.20477892633
8301,221020.45674778844
5405,356143.035535149
1535,154358.90033337803
9073,217743.4815540966
1698,165602.9444211812
12262,350317.47690005624
6794,165257.10121225016
12701,196547.43019903495
8432,220846.9896062942
13540,197697.8377004472
8629,174532.6618259699
1440,237016.6354386433
8596,219772.02204527557
9575,197425.68600933556
14976,167909.33726611958
3149,219554.91761854794
5157,184353.1248997296
10748,182078.23290446878
9719,176032.3586079393
6376,230521.43572900828
9733,137532.13870358572
4749,154382.3623086239
4994,159716.72225856665
538,174291.3784136168
5512,86359.0081712438
9778,186055.01269041636
9761,185650.35504618115
3174,130742.89159859513
13429,190268.55034545093
10467,195228.79936217715
14129,127223.75681462088
13608,143028.02118794393
11106,469168.37050893746
12048,186987.0906484831
1054,164330.9262198383
3582,204978.87992905217
1566,137321.10718239905
11529,385952.8834471943
11859,515176.3168774532
10582,117320.02202331029
14907,196801.0788510153
14039,299132.7253906424
10489,155233.4701588892
3331,220330.3424930074
10153,206713.14687679877
5271,179986.71754729358
11871,148204.78480692304
776,214310.09997206755
3994,201046.50835180093
9433,191215.65027064946
14275,122718.26057956922
8030,174069.47366662804
8169,181264.1609108575
8053,271078.5893722676
4822,323952.63969610096
13197,142045.23141005335
13634,223644.12493013695
8951,430939.6529060866
12176,105002.46131684225
15471,208494.50083455647
14962,202812.2557880168
12512,165256.33402275457
8697,168985.11242880192
7095,397776.25391116855
13639,251976.54245447158
16660,220433.43808231622
5848,139609.58438586674
5386,326607.5411894325
10880,173583.6001430206
3954,164327.9177416163
13426,205091.02857549692
5966,155301.28156014456
16315,238422.71564952136
7455,160351.3585276689
11071,160351.23039864065
14740,341584.09515662235
16087,180183.32247391294
8931,139835.16040876857
15289,238740.28861356087
16089,220109.51004438422
12128,282849.9267003555
4724,334591.2289966186
8585,263370.37601990224
7188,223315.26338669565
5423,168964.74125678316
10488,211858.74470543835
5980,461369.9738657501
8376,134968.33954028483
12397,271319.9225675836
16496,350867.07868117286
4891,253662.34683605496
9710,183669.9637733916
6339,266564.3893272461
244,204892.36891748893
5002,212382.48928369713
5358,318885.20262696897
7636,206350.03577279576
9361,167727.7772380755
3601,137252.73510102762
15755,270034.87690405897
172,403656.23855082726
3037,368440.6096913312
577,180356.9762076336
3607,213248.8999685314
2515,148084.24086852063
10413,190473.20599812793
10511,310629.5899967985
4637,151163.00531016124
12736,180756.93873711248
9534,204812.0573909401
11641,152994.4073124242
10419,166019.5017836325
15313,201529.9873426268
14915,261380.41782589525
12409,185444.35929963895
9405,264926.22582462104
14066,308795.98093210376
14108,208754.25881281198
11931,267517.03835981915
11464,151530.18308302815
926,75620.74683172231
11190,151447.6750817191
10260,235186.7879561166
12712,97785.56044628585
1234,334777.3988223928
11608,225111.35918517067
3776,320951.8578855831
4881,207483.0455394906
10266,354386.7762594636
3262,307303.9616501674
3576,181469.73264506954
16604,205415.68874526932
8041,217500.2881453795
10691,92169.79182936218
8357,191499.82055090007
11661,145101.78028820606
4453,188174.62589207813
15936,186058.56069670466
8463,185453.27125703686
15770,284834.0660957019
466,175117.96065621934
14965,140325.56725161013
11227,374609.83035170956
9894,262441.83642755303
11746,173962.6100722032
4118,175605.7197388237
756,320197.787705282
15589,240522.7357668422
109,449679.3136327352
5778,173788.17043489162
1731,217970.23878261272
3450,111041.57196037803
2961,224480.2187273441
222,195861.019079744
11454,330771.20588239527
7339,321349.6214890317
12096,219615.3151488863
14074,213087.4921063273
4058,139106.9371701815
6603,242893.0866579895
3289,194368.7004679992
16681,281979.7014462412
8200,157375.3747496613
3343,323266.21811510285
7802,121954.91271404676
2082,193018.36594052715
217,185275.6481929098
1720,148907.3333585563
7224,240012.4775373994
6176,360216.94630694925
12571,375338.604212598
16666,209622.8000384454
8908,180732.5371784549
6914,506253.5753619477
5428,366882.10443876893
381,153507.69648261485
3991,135971.93871219433
16365,275959.4190340075
1046,128379.88478590819
391,129962.97443614255
9212,175309.56724934131
3022,152344.04995400365
9961,128342.95578490582
6764,272393.4215638495
7720,259281.22821945476
4809,250493.97984301564
8877,185247.07935010325
7817,168013.18142616845
10614,217501.8289423209
5553,185916.59064216763
16488,171655.57037147277
11002,483346.10832955345
13592,200422.53396281824
15050,165158.6485918327
13553,182519.63464190913
9041,140085.07130224822
5461,167794.2689622606
16274,198366.4479031249
2138,154067.3072969446
6245,243866.0878016462
8245,318914.3801672469
6491,195815.9401071594
13218,198048.94170414086
13101,362931.8811955759
10462,161557.9721822474
4079,180344.74236330154
1506,175113.12921276354
14107,184611.56146000235
12215,178816.64128437263
11576,146619.8560871625
10567,314075.7391590163
12713,190601.82186824217
1468,335123.61083680775
2549,137593.26980498966
4172,147889.28114627246
12380,133067.0535390174
3513,127657.36820735814
8165,174168.750334083
1127,139635.1634016134
14601,501713.0267516068
15526,149206.49162885963
986,249740.99144768313
14968,161389.05361976012
9348,406732.9395971161
6317,131785.38286759608
7497,98860.33248259142
5079,175429.45873099045
528,239539.96315593497
10964,229248.9866777899
5812,341378.87876947323
11022,235965.9596495403
16251,300816.30215952935
5863,582235.2323639466
8664,229675.25250095088
5396,236088.31248357563
6917,184825.31486158766
12776,187748.92358871468
473,204147.08018444345
13333,191966.15375275223
13023,320638.42342456186
7357,125913.27911783686
10955,372157.8910957372
11914,486920.721754858
12535,188204.45106243328
11205,110713.24771365998
13209,251141.15173368983
16119,232815.15185940036
2174,183251.44666991697
4834,179135.83783063816
10151,159272.13673312386
5584,191693.75764816382
6672,170015.22877560454
12858,235211.11348889978
5106,230549.5901227681
8884,152046.3958829458
13766,238001.74469238252
12556,283794.5654225056
12910,225189.890436607
6258,181403.1182215186
7100,180224.08804720544
1793,139222.48441546343
3335,173351.33581603103
12835,155407.47797895205
10591,245955.85282878077
15707,164985.63725319045
16389,314815.0036546811
7440,205773.93728271936
6293,161659.28160519787
3937,156106.61998314262
16527,157259.50415437267
5102,358343.43600492494
10734,198297.2042713579
7986,200720.69253602944
6495,230096.15107434988
9571,117202.10462034598
5131,117104.73094103657
10761,193637.63738802378
143,307370.8609880369
13829,346768.4628551329
13662,164180.86088190234
1771,75282.33397107045
5448,218589.93947962768
8594,179119.27879879647
12038,119602.07497386169
16471,301390.7712757372
16764,185873.81854855284
1282,117987.98877984291
15101,180787.21661633934
9473,139582.466320281
2324,274107.9831108401
14448,273941.5701142864
6000,214534.54410275415
2077,240896.50374016215
12960,204269.90232822605
15837,162475.91304790118
8805,182212.05201013768
9987,219303.01071634758
1580,200891.36288546846
11089,114397.80128961378
10926,149397.64269673475
12773,238754.66888571216
6490,175193.94165754455
10858,198671.66847319462
2831,256725.38018797096
16326,313804.0592910268
371,222511.08727844368
8852,384529.9322037833
6713,125259.58234566446
4230,208397.7555374717
3639,153138.17211060305
3642,209641.52672800896
5149,176163.73209889815
2861,180270.68428844187
13300,193710.19474496768
2807,173165.86480606947
5919,177118.57181111973
12716,178232.5792964971
4271,292667.4453559001
16055,191065.71306773904
3747,198098.47528838748
5857,218268.65317829774
6884,141282.84978817927
16027,199659.73692712796
3512,282955.71870932047
5181,300162.71638757805
16732,240040.5801053323
1908,244071.66934432293
12082,173750.83629423863
7286,184373.86449941792
8216,178607.7135550039
6929,449818.76068738545
3950,79203.7666544188
12479,299183.9732036696
877,274492.9052359133
1366,505886.73802655545
384,160255.9142339395
5767,264460.766771691
6910,296009.93591443525
187,176923.35278275766
10164,207027.6391345888
8603,206216.2119564926
15834,200282.31092916743
3078,450227.34120125324
3479,65021.680597424034
6671,164292.64646611467
6078,249186.04414411314
16271,228316.1475907253
16191,196696.82484266654
11544,200474.33508600917
7781,250562.93780705926
14918,207193.13184198408
6238,157017.78784224947
12989,193327.06865886823
11907,164329.9360039459
9696,242393.7194659929
14084,254352.69846672282
3895,360511.1901152268
4367,212649.8496284714
8453,342891.0035596057
7638,170595.71834135606
8373,194849.7904952497
4674,129201.77766508667
15787,185450.89047481425
5903,231364.3061272764
13679,165357.25997087848
9018,278841.1193471887
15823,87456.88129652383
13289,121692.56286939053
9896,300850.8994388184
14436,140096.80983357743
5547,301182.4474722168
4048,127289.30890922507
16579,204942.02856049265
8550,420300.81796393386
9385,169562.1184563226
5242,236684.89958619018
31,235521.4576624967
6144,191641.2433401848
3990,214662.37648487694
2523,231733.47981874435
12608,288119.3813524183
7234,396568.3567922773
15264,151272.03184658432
9623,206041.6612364798
3161,192909.9557883125
7425,239448.68021516432
13021,124513.74190044035
4044,206724.72979500022
15411,201305.7866084344
979,241350.88519434794
5514,126672.57125598336
4817,222725.48522438246
2115,176786.0850007361
10571,187069.02804365067
8992,169028.07920042533
15546,190811.84204216689
11359,144827.80416065053
11972,122534.99875777456
12838,145024.42054898108
5948,495307.3254903194
422,232131.31452215931
4855,136502.44752044432
16197,262842.47198726697
8926,120902.94930391027
5703,452858.5501246157
8848,169225.14906470318
7039,144752.92308827586
3806,88069.50103661524
15154,267028.92544614826
13132,121167.66529201638
7438,92322.67666962907
4398,282237.9759585555
2440,458035.71040833986
3751,151157.14465563887
1476,177808.25607194577
2264,218096.98135380502
16444,144602.3740924566
10704,114503.97648301753
4033,133394.24408755894
4508,206852.77223717124
16290,322897.7410500845
10387,223304.46740994652
5457,229587.9166214376
4910,173970.09629490302
7451,291750.1783616375
10732,160370.77792575172
8015,146192.15120485003
6148,215361.88158269614
5892,181053.43897446297
7825,164181.39214796398
6851,295190.4793723662
6633,137432.65379392338
2139,227740.74582423712
10213,131311.62958937214
2830,175916.82942256934
13907,267713.7638142614
15897,188771.74647867054
8311,198013.69330912514
14230,201062.34096924923
3878,131844.72703504938
13732,135190.99894480166
12110,438022.66908645903
10675,222170.25718157238
12946,353147.49664895254
16754,153245.83749158224
4394,113409.65249107986
16728,170147.90741750083
14378,118608.24882130492
9949,184307.73289457225
994,333303.10510214994
13258,176807.3861299922
5883,113467.69988121168
6933,197120.40784663163
13193,141256.24856636356
13286,188566.49631983085
13407,133857.4445363163
7512,200038.42741452195
7221,269873.0472030161
14428,275404.36357512843
1740,129734.46923736681
3,206939.89051929477
12952,164746.87028086613
11537,282705.96865874174
2558,274166.5676791743
14081,159362.35851815558
3517,320938.17777971725
7149,273194.5542186518
15777,140317.11133152625
8995,440465.2271422944
826,300486.5061694694
509,226514.51820446772
14875,181683.96236044116
6591,157551.14521764335
11283,319385.57832568814
9897,247699.09303021035
14902,165074.86217693196
14291,410039.4991713799
3162,88105.35209391257
4206,151227.10253522004
11580,171677.0450441718
2007,213249.07639263585
14939,173891.87366919455
13572,478208.286788834
